date,state,cases_new,cases_recovered,cases_active
4/7/2023,W.P. Kuala Lumpur,163,155,860
4/7/2023,W.P. Labuan,0,3,15
4/7/2023,W.P. Putrajaya,24,5,322
4/8/2023,Johor,22,37,2097
4/8/2023,Kedah,50,4,-480
4/8/2023,Kelantan,11,15,190
4/8/2023,Melaka,67,53,1494
4/8/2023,Negeri Sembilan,36,22,241
4/8/2023,Pahang,19,13,571
4/8/2023,Perak,47,53,489
4/8/2023,Perlis,0,11,26
4/8/2023,Pulau Pinang,35,16,-34
4/8/2023,Sabah,1,4,3589
4/8/2023,Sarawak,6,20,89
4/8/2023,Selangor,252,178,839
4/8/2023,Terengganu,0,1,210
4/8/2023,W.P. Kuala Lumpur,151,120,891
4/8/2023,W.P. Labuan,0,1,14
4/8/2023,W.P. Putrajaya,29,36,315
4/9/2023,Johor,15,9,2103
4/9/2023,Kedah,16,9,-473
4/9/2023,Kelantan,8,39,159
4/9/2023,Melaka,49,25,1518
4/9/2023,Negeri Sembilan,14,16,239
4/9/2023,Pahang,7,15,563
4/9/2023,Perak,26,33,482
4/9/2023,Perlis,1,0,27
4/9/2023,Pulau Pinang,17,13,-30
4/9/2023,Sabah,6,3,3592
4/9/2023,Sarawak,1,9,81
4/9/2023,Selangor,227,135,931
4/9/2023,Terengganu,0,40,170
4/9/2023,W.P. Kuala Lumpur,113,65,939
4/9/2023,W.P. Labuan,1,0,15
4/9/2023,W.P. Putrajaya,16,8,323
4/10/2023,Johor,16,26,2093
4/10/2023,Kedah,27,11,-457
4/10/2023,Kelantan,13,30,142
4/10/2023,Melaka,66,35,1549
4/10/2023,Negeri Sembilan,16,21,234
4/10/2023,Pahang,11,15,559
4/10/2023,Perak,13,29,466
4/10/2023,Perlis,0,2,25
4/10/2023,Pulau Pinang,31,15,-14
4/10/2023,Sabah,5,4,3593
4/10/2023,Sarawak,4,12,73
4/10/2023,Selangor,175,170,936
4/10/2023,Terengganu,39,4,204
4/10/2023,W.P. Kuala Lumpur,110,79,970
4/10/2023,W.P. Labuan,0,0,15
4/10/2023,W.P. Putrajaya,13,14,322
4/11/2023,Johor,19,0,2112
4/11/2023,Kedah,22,0,-436
4/11/2023,Kelantan,31,0,173
4/11/2023,Melaka,63,0,1612
4/11/2023,Negeri Sembilan,13,0,247
4/11/2023,Pahang,21,0,580
4/11/2023,Perak,41,0,507
4/11/2023,Perlis,2,0,27
4/11/2023,Pulau Pinang,15,0,1
4/11/2023,Sabah,3,0,3596
4/11/2023,Sarawak,13,0,86
4/11/2023,Selangor,187,0,1123
4/11/2023,Terengganu,0,0,204
4/11/2023,W.P. Kuala Lumpur,149,0,1119
4/11/2023,W.P. Labuan,1,0,16
4/11/2023,W.P. Putrajaya,18,0,340
4/12/2023,Johor,14,6,2120
4/12/2023,Kedah,15,20,-441
4/12/2023,Kelantan,40,54,159
4/12/2023,Melaka,109,97,1624
4/12/2023,Negeri Sembilan,19,51,215
4/12/2023,Pahang,18,20,578
4/12/2023,Perak,41,49,499
4/12/2023,Perlis,1,0,28
4/12/2023,Pulau Pinang,41,17,25
4/12/2023,Sabah,10,0,3606
4/12/2023,Sarawak,18,19,85
4/12/2023,Selangor,329,179,1273
4/12/2023,Terengganu,23,0,227
4/12/2023,W.P. Kuala Lumpur,186,157,1148
4/12/2023,W.P. Labuan,0,0,16
4/12/2023,W.P. Putrajaya,36,21,355
4/13/2023,Johor,29,4,2145
4/13/2023,Kedah,19,28,-450
4/13/2023,Kelantan,30,33,156
4/13/2023,Melaka,108,108,1624
4/13/2023,Negeri Sembilan,18,55,178
4/13/2023,Pahang,36,24,590
4/13/2023,Perak,34,43,490
4/13/2023,Perlis,3,1,30
4/13/2023,Pulau Pinang,36,27,34
4/13/2023,Sabah,3,0,3609
4/13/2023,Sarawak,27,20,92
4/13/2023,Selangor,288,223,1338
4/13/2023,Terengganu,0,1,226
4/13/2023,W.P. Kuala Lumpur,218,199,1167
4/13/2023,W.P. Labuan,1,0,17
4/13/2023,W.P. Putrajaya,25,24,356
4/14/2023,Johor,28,10,2163
4/14/2023,Kedah,16,29,-463
4/14/2023,Kelantan,29,12,173
4/14/2023,Melaka,75,110,1588
4/14/2023,Negeri Sembilan,29,44,163
4/14/2023,Pahang,25,23,592
4/14/2023,Perak,35,42,483
4/14/2023,Perlis,3,1,32
4/14/2023,Pulau Pinang,31,22,43
4/14/2023,Sabah,3,10,3602
4/14/2023,Sarawak,18,13,97
4/14/2023,Selangor,270,280,1328
4/14/2023,Terengganu,0,0,226
4/14/2023,W.P. Kuala Lumpur,236,163,1240
4/14/2023,W.P. Labuan,3,0,20
4/14/2023,W.P. Putrajaya,38,24,370
4/15/2023,Johor,19,50,2132
4/15/2023,Kedah,11,50,-502
4/15/2023,Kelantan,23,13,183
4/15/2023,Melaka,82,63,1607
4/15/2023,Negeri Sembilan,23,34,152
4/15/2023,Pahang,25,19,598
4/15/2023,Perak,19,47,455
4/15/2023,Perlis,1,0,33
4/15/2023,Pulau Pinang,45,39,49
4/15/2023,Sabah,4,5,3601
4/15/2023,Sarawak,14,7,104
4/15/2023,Selangor,309,249,1387
4/15/2023,Terengganu,0,4,222
4/15/2023,W.P. Kuala Lumpur,285,151,1374
4/15/2023,W.P. Labuan,1,0,21
4/15/2023,W.P. Putrajaya,20,29,361
4/16/2023,Johor,27,49,2110
4/16/2023,Kedah,22,15,-495
4/16/2023,Kelantan,14,7,190
4/16/2023,Melaka,48,37,1618
4/16/2023,Negeri Sembilan,22,14,160
4/16/2023,Pahang,16,6,608
4/16/2023,Perak,15,26,444
4/16/2023,Perlis,4,1,36
4/16/2023,Pulau Pinang,26,16,59
4/16/2023,Sabah,2,5,3598
4/16/2023,Sarawak,7,1,110
4/16/2023,Selangor,346,227,1506
4/16/2023,Terengganu,37,0,259
4/16/2023,W.P. Kuala Lumpur,143,113,1404
4/16/2023,W.P. Labuan,0,1,20
4/16/2023,W.P. Putrajaya,10,16,355
4/17/2023,Johor,19,35,2092
4/17/2023,Kedah,29,32,-498
4/17/2023,Kelantan,26,12,204
4/17/2023,Melaka,36,59,1595
4/17/2023,Negeri Sembilan,27,15,172
4/17/2023,Pahang,26,11,622
4/17/2023,Perak,10,12,442
4/17/2023,Perlis,0,2,34
4/17/2023,Pulau Pinang,19,32,46
4/17/2023,Sabah,4,2,3600
4/17/2023,Sarawak,5,4,111
4/17/2023,Selangor,221,178,1549
4/17/2023,Terengganu,0,37,222
4/17/2023,W.P. Kuala Lumpur,67,109,1362
4/17/2023,W.P. Labuan,0,1,19
4/17/2023,W.P. Putrajaya,1,13,343
4/18/2023,Johor,30,20,2100
4/18/2023,Kedah,18,21,-502
4/18/2023,Kelantan,34,32,206
4/18/2023,Melaka,50,117,1528
4/18/2023,Negeri Sembilan,35,14,193
4/18/2023,Pahang,20,21,621
4/18/2023,Perak,29,40,431
4/18/2023,Perlis,1,2,33
4/18/2023,Pulau Pinang,27,30,43
4/18/2023,Sabah,7,5,3602
4/18/2023,Sarawak,58,13,156
4/18/2023,Selangor,245,186,1608
4/18/2023,Terengganu,0,0,221
4/18/2023,W.P. Kuala Lumpur,201,149,1414
4/18/2023,W.P. Labuan,2,1,20
4/18/2023,W.P. Putrajaya,33,18,358
4/19/2023,Johor,23,6,2116
4/19/2023,Kedah,19,15,-498
4/19/2023,Kelantan,43,42,207
4/19/2023,Melaka,81,114,1495
4/19/2023,Negeri Sembilan,19,21,191
4/19/2023,Pahang,31,18,634
4/19/2023,Perak,29,41,419
4/19/2023,Perlis,1,2,32
4/19/2023,Pulau Pinang,37,23,57
4/19/2023,Sabah,3,5,3600
4/19/2023,Sarawak,43,18,181
4/19/2023,Selangor,236,328,1515
4/19/2023,Terengganu,50,0,271
4/19/2023,W.P. Kuala Lumpur,147,186,1375
4/19/2023,W.P. Labuan,1,0,21
4/19/2023,W.P. Putrajaya,21,36,343
4/20/2023,Johor,30,17,2129
4/20/2023,Kedah,29,17,-486
4/20/2023,Kelantan,28,29,206
4/20/2023,Melaka,67,68,1494
4/20/2023,Negeri Sembilan,18,17,192
4/20/2023,Pahang,30,37,627
4/20/2023,Perak,20,36,403
4/20/2023,Perlis,5,2,35
4/20/2023,Pulau Pinang,48,32,73
4/20/2023,Sabah,6,1,3605
4/20/2023,Sarawak,41,27,195
4/20/2023,Selangor,215,288,1442
4/20/2023,Terengganu,0,0,271
4/20/2023,W.P. Kuala Lumpur,195,220,1350
4/20/2023,W.P. Labuan,1,1,21
4/20/2023,W.P. Putrajaya,17,25,335
4/21/2023,Johor,17,22,2123
4/21/2023,Kedah,19,15,-482
4/21/2023,Kelantan,26,26,206
4/21/2023,Melaka,56,89,1461
4/21/2023,Negeri Sembilan,15,28,179
4/21/2023,Pahang,21,25,623
4/21/2023,Perak,27,35,395
4/21/2023,Perlis,6,1,40
4/21/2023,Pulau Pinang,51,45,79
4/21/2023,Sabah,1,2,3604
4/21/2023,Sarawak,15,18,192
4/21/2023,Selangor,256,270,1428
4/21/2023,Terengganu,0,1,270
4/21/2023,W.P. Kuala Lumpur,186,235,1301
4/21/2023,W.P. Labuan,0,2,19
4/21/2023,W.P. Putrajaya,6,38,303
4/22/2023,Johor,13,35,2101
4/22/2023,Kedah,23,12,-471
4/22/2023,Kelantan,1,21,186
4/22/2023,Melaka,43,59,1445
4/22/2023,Negeri Sembilan,17,24,172
4/22/2023,Pahang,13,27,609
4/22/2023,Perak,22,19,398
4/22/2023,Perlis,5,2,43
4/22/2023,Pulau Pinang,40,36,83
4/22/2023,Sabah,1,12,3593
4/22/2023,Sarawak,18,14,196
4/22/2023,Selangor,229,306,1350
4/22/2023,Terengganu,0,8,262
4/22/2023,W.P. Kuala Lumpur,124,285,1140
4/22/2023,W.P. Labuan,0,1,18
4/22/2023,W.P. Putrajaya,13,20,296
4/23/2023,Johor,22,17,2106
4/23/2023,Kedah,10,18,-479
4/23/2023,Kelantan,14,15,185
4/23/2023,Melaka,23,39,1429
4/23/2023,Negeri Sembilan,23,22,173
4/23/2023,Pahang,10,16,603
4/23/2023,Perak,17,15,400
4/23/2023,Perlis,2,6,39
4/23/2023,Pulau Pinang,15,30,68
4/23/2023,Sabah,0,2,3591
4/23/2023,Sarawak,15,7,204
4/23/2023,Selangor,208,346,1212
4/23/2023,Terengganu,0,33,229
4/23/2023,W.P. Kuala Lumpur,86,142,1084
4/23/2023,W.P. Labuan,0,0,18
4/23/2023,W.P. Putrajaya,4,10,290
4/24/2023,Johor,11,17,2100
4/24/2023,Kedah,20,30,-489
4/24/2023,Kelantan,12,27,170
4/24/2023,Melaka,29,33,1425
4/24/2023,Negeri Sembilan,21,25,169
4/24/2023,Pahang,10,26,587
4/24/2023,Perak,6,10,396
4/24/2023,Perlis,3,1,41
4/24/2023,Pulau Pinang,10,13,65
4/24/2023,Sabah,2,4,3589
4/24/2023,Sarawak,17,5,216
4/24/2023,Selangor,156,222,1146
4/24/2023,Terengganu,0,0,229
4/24/2023,W.P. Kuala Lumpur,86,66,1104
4/24/2023,W.P. Labuan,0,0,18
4/24/2023,W.P. Putrajaya,4,1,293
4/25/2023,Johor,25,26,2099
4/25/2023,Kedah,30,18,-477
4/25/2023,Kelantan,21,37,154
4/25/2023,Melaka,24,47,1402
4/25/2023,Negeri Sembilan,34,35,168
4/25/2023,Pahang,11,19,579
4/25/2023,Perak,15,27,383
4/25/2023,Perlis,6,1,46
4/25/2023,Pulau Pinang,18,35,47
4/25/2023,Sabah,3,0,3592
4/25/2023,Sarawak,22,58,180
4/25/2023,Selangor,188,245,1088
4/25/2023,Terengganu,72,0,301
4/25/2023,W.P. Kuala Lumpur,91,200,995
4/25/2023,W.P. Labuan,0,2,16
4/25/2023,W.P. Putrajaya,1,32,262
4/26/2023,Johor,18,24,2093
4/26/2023,Kedah,57,19,-439
4/26/2023,Kelantan,23,39,138
4/26/2023,Melaka,43,107,1337
4/26/2023,Negeri Sembilan,12,20,160
4/26/2023,Pahang,24,31,571
4/26/2023,Perak,24,29,377
4/26/2023,Perlis,4,0,50
4/26/2023,Pulau Pinang,39,41,45
4/26/2023,Sabah,5,6,3591
4/26/2023,Sarawak,19,43,156
4/26/2023,Selangor,203,237,1054
4/26/2023,Terengganu,0,44,257
4/26/2023,W.P. Kuala Lumpur,140,147,988
4/26/2023,W.P. Labuan,0,1,15
4/26/2023,W.P. Putrajaya,6,21,247
4/27/2023,Johor,28,55,2064
4/27/2023,Kedah,57,27,-409
4/27/2023,Kelantan,50,28,160
4/27/2023,Melaka,67,80,1324
4/27/2023,Negeri Sembilan,19,17,162
4/27/2023,Pahang,32,30,573
4/27/2023,Perak,33,18,392
4/27/2023,Perlis,4,5,49
4/27/2023,Pulau Pinang,38,32,51
4/27/2023,Sabah,4,0,3595
4/27/2023,Sarawak,21,41,136
4/27/2023,Selangor,246,216,1082
4/27/2023,Terengganu,32,0,289
4/27/2023,W.P. Kuala Lumpur,178,195,971
4/27/2023,W.P. Labuan,2,1,16
4/27/2023,W.P. Putrajaya,21,17,251
4/28/2023,Johor,33,4,2092
4/28/2023,Kedah,64,18,-363
4/28/2023,Kelantan,56,23,193
4/28/2023,Melaka,97,44,1377
4/28/2023,Negeri Sembilan,15,15,162
4/28/2023,Pahang,38,20,591
4/28/2023,Perak,29,28,393
4/28/2023,Perlis,4,7,46
4/28/2023,Pulau Pinang,56,52,55
4/28/2023,Sabah,7,0,3602
4/28/2023,Sarawak,42,15,163
4/28/2023,Selangor,392,256,1218
4/28/2023,Terengganu,0,0,288
4/28/2023,W.P. Kuala Lumpur,210,185,996
4/28/2023,W.P. Labuan,1,0,17
4/28/2023,W.P. Putrajaya,23,6,268
4/29/2023,Johor,30,30,2092
4/29/2023,Kedah,43,28,-348
4/29/2023,Kelantan,40,9,224
4/29/2023,Melaka,128,21,1484
4/29/2023,Negeri Sembilan,27,22,167
4/29/2023,Pahang,21,15,597
4/29/2023,Perak,47,22,418
4/29/2023,Perlis,10,7,49
4/29/2023,Pulau Pinang,91,34,112
4/29/2023,Sabah,6,0,3608
4/29/2023,Sarawak,33,18,178
4/29/2023,Selangor,273,232,1259
4/29/2023,Terengganu,0,25,263
4/29/2023,W.P. Kuala Lumpur,276,124,1148
4/29/2023,W.P. Labuan,0,0,17
4/29/2023,W.P. Putrajaya,25,13,280
4/30/2023,Johor,31,18,2105
4/30/2023,Kedah,49,14,-313
4/30/2023,Kelantan,33,17,240
4/30/2023,Melaka,80,20,1544
4/30/2023,Negeri Sembilan,39,23,183
4/30/2023,Pahang,29,13,613
4/30/2023,Perak,33,17,434
4/30/2023,Perlis,13,2,60
4/30/2023,Pulau Pinang,53,15,150
4/30/2023,Sabah,2,16,3594
4/30/2023,Sarawak,16,15,179
4/30/2023,Selangor,303,209,1352
4/30/2023,Terengganu,62,0,325
4/30/2023,W.P. Kuala Lumpur,193,86,1255
4/30/2023,W.P. Labuan,0,0,17
4/30/2023,W.P. Putrajaya,32,4,308
5/1/2023,Johor,39,30,2114
5/1/2023,Kedah,59,20,-275
5/1/2023,Kelantan,53,11,282
5/1/2023,Melaka,47,24,1567
5/1/2023,Negeri Sembilan,38,22,199
5/1/2023,Pahang,28,8,633
5/1/2023,Perak,28,6,455
5/1/2023,Perlis,4,5,59
5/1/2023,Pulau Pinang,59,14,195
5/1/2023,Sabah,2,0,3596
5/1/2023,Sarawak,10,17,172
5/1/2023,Selangor,258,154,1456
5/1/2023,Terengganu,0,0,325
5/1/2023,W.P. Kuala Lumpur,162,86,1331
5/1/2023,W.P. Labuan,0,0,17
5/1/2023,W.P. Putrajaya,6,4,310
5/2/2023,Johor,28,0,2140
5/2/2023,Kedah,61,0,-214
5/2/2023,Kelantan,35,0,317
5/2/2023,Melaka,47,0,1614
5/2/2023,Negeri Sembilan,32,0,231
5/2/2023,Pahang,27,0,660
5/2/2023,Perak,22,0,475
5/2/2023,Perlis,6,0,65
5/2/2023,Pulau Pinang,50,0,245
5/2/2023,Sabah,4,0,3600
5/2/2023,Sarawak,31,0,203
5/2/2023,Selangor,266,0,1722
5/2/2023,Terengganu,0,0,325
5/2/2023,W.P. Kuala Lumpur,159,0,1490
5/2/2023,W.P. Labuan,1,0,18
5/2/2023,W.P. Putrajaya,24,0,334
5/3/2023,Johor,33,0,2172
5/3/2023,Kedah,76,0,-140
5/3/2023,Kelantan,77,0,394
5/3/2023,Melaka,65,0,1679
5/3/2023,Negeri Sembilan,20,0,251
5/3/2023,Pahang,45,0,705
5/3/2023,Perak,58,0,533
5/3/2023,Perlis,5,0,70
5/3/2023,Pulau Pinang,46,0,291
5/3/2023,Sabah,7,0,3607
5/3/2023,Sarawak,42,0,245
5/3/2023,Selangor,382,0,2103
5/3/2023,Terengganu,92,0,416
5/3/2023,W.P. Kuala Lumpur,349,0,1839
5/3/2023,W.P. Labuan,1,0,19
5/3/2023,W.P. Putrajaya,55,0,389
5/4/2023,Johor,39,41,2169
5/4/2023,Kedah,55,71,-156
5/4/2023,Kelantan,76,50,420
5/4/2023,Melaka,126,85,1720
5/4/2023,Negeri Sembilan,75,22,304
5/4/2023,Pahang,65,31,739
5/4/2023,Perak,71,31,573
5/4/2023,Perlis,12,6,76
5/4/2023,Pulau Pinang,86,52,325
5/4/2023,Sabah,9,5,3611
5/4/2023,Sarawak,46,21,270
5/4/2023,Selangor,345,246,2202
5/4/2023,Terengganu,0,49,367
5/4/2023,W.P. Kuala Lumpur,368,180,2027
5/4/2023,W.P. Labuan,2,2,19
5/4/2023,W.P. Putrajaya,34,21,402
5/5/2023,Johor,25,15,2178
5/5/2023,Kedah,44,58,-170
5/5/2023,Kelantan,26,54,392
5/5/2023,Melaka,105,76,1749
5/5/2023,Negeri Sembilan,47,16,335
5/5/2023,Pahang,34,36,737
5/5/2023,Perak,55,29,598
5/5/2023,Perlis,12,5,83
5/5/2023,Pulau Pinang,90,39,375
5/5/2023,Sabah,10,5,3616
5/5/2023,Sarawak,43,42,271
5/5/2023,Selangor,378,392,2188
5/5/2023,Terengganu,0,2,365
5/5/2023,W.P. Kuala Lumpur,269,210,2086
5/5/2023,W.P. Labuan,1,1,19
5/5/2023,W.P. Putrajaya,31,23,410
5/6/2023,Johor,25,44,2159
5/6/2023,Kedah,62,45,-154
5/6/2023,Kelantan,37,49,380
5/6/2023,Melaka,68,151,1666
5/6/2023,Negeri Sembilan,30,29,336
5/6/2023,Pahang,49,21,765
5/6/2023,Perak,51,50,599
5/6/2023,Perlis,7,13,77
5/6/2023,Pulau Pinang,88,87,376
5/6/2023,Sabah,4,5,3615
5/6/2023,Sarawak,45,33,283
5/6/2023,Selangor,317,274,2230
5/6/2023,Terengganu,0,9,356
5/6/2023,W.P. Kuala Lumpur,281,277,2090
5/6/2023,W.P. Labuan,3,0,22
5/6/2023,W.P. Putrajaya,43,25,428
5/7/2023,Johor,24,32,2151
5/7/2023,Kedah,51,48,-151
5/7/2023,Kelantan,21,32,369
5/7/2023,Melaka,102,44,1724
5/7/2023,Negeri Sembilan,49,37,348
5/7/2023,Pahang,20,29,756
5/7/2023,Perak,60,30,629
5/7/2023,Perlis,12,12,77
5/7/2023,Pulau Pinang,99,54,421
5/7/2023,Sabah,8,7,3616
5/7/2023,Sarawak,22,16,289
5/7/2023,Selangor,253,302,2181
5/7/2023,Terengganu,0,50,306
5/7/2023,W.P. Kuala Lumpur,225,192,2123
5/7/2023,W.P. Labuan,0,0,22
5/7/2023,W.P. Putrajaya,31,32,427
5/8/2023,Johor,29,46,2134
5/8/2023,Kedah,51,51,-151
5/8/2023,Kelantan,65,58,376
5/8/2023,Melaka,56,38,1742
5/8/2023,Negeri Sembilan,42,43,347
5/8/2023,Pahang,19,27,748
5/8/2023,Perak,59,26,661
5/8/2023,Perlis,11,0,88
5/8/2023,Pulau Pinang,44,75,389
5/8/2023,Sabah,3,5,3614
5/8/2023,Sarawak,25,11,303
5/8/2023,Selangor,335,256,2260
5/8/2023,Terengganu,104,4,406
5/8/2023,W.P. Kuala Lumpur,178,163,2138
5/8/2023,W.P. Labuan,2,0,24
5/8/2023,W.P. Putrajaya,23,6,444
5/9/2023,Johor,37,0,2170
5/9/2023,Kedah,56,0,-96
5/9/2023,Kelantan,60,0,436
5/9/2023,Melaka,77,0,1819
5/9/2023,Negeri Sembilan,37,0,383
5/9/2023,Pahang,21,0,769
5/9/2023,Perak,72,0,733
5/9/2023,Perlis,13,0,101
5/9/2023,Pulau Pinang,63,0,452
5/9/2023,Sabah,8,0,3622
5/9/2023,Sarawak,46,0,349
5/9/2023,Selangor,441,0,2700
5/9/2023,Terengganu,0,0,406
5/9/2023,W.P. Kuala Lumpur,306,0,2444
5/9/2023,W.P. Labuan,5,0,29
5/9/2023,W.P. Putrajaya,19,0,463
5/10/2023,Johor,32,17,2184
5/10/2023,Kedah,48,73,-122
5/10/2023,Kelantan,58,70,424
5/10/2023,Melaka,123,107,1835
5/10/2023,Negeri Sembilan,37,20,400
5/10/2023,Pahang,39,44,763
5/10/2023,Perak,99,55,777
5/10/2023,Perlis,22,8,115
5/10/2023,Pulau Pinang,91,46,497
5/10/2023,Sabah,7,2,3627
5/10/2023,Sarawak,55,42,362
5/10/2023,Selangor,389,381,2707
5/10/2023,Terengganu,54,64,396
5/10/2023,W.P. Kuala Lumpur,350,348,2446
5/10/2023,W.P. Labuan,5,1,33
5/10/2023,W.P. Putrajaya,24,55,432
5/11/2023,Johor,38,0,2220
5/11/2023,Kedah,42,0,-80
5/11/2023,Kelantan,57,0,481
5/11/2023,Melaka,117,0,1952
5/11/2023,Negeri Sembilan,47,0,447
5/11/2023,Pahang,25,0,788
5/11/2023,Perak,124,0,901
5/11/2023,Perlis,7,0,122
5/11/2023,Pulau Pinang,100,0,595
5/11/2023,Sabah,10,0,3637
5/11/2023,Sarawak,32,0,394
5/11/2023,Selangor,368,0,3074
5/11/2023,Terengganu,35,0,431
5/11/2023,W.P. Kuala Lumpur,292,0,2738
5/11/2023,W.P. Labuan,5,0,38
5/11/2023,W.P. Putrajaya,30,0,462
5/12/2023,Johor,39,0,2258
5/12/2023,Kedah,42,0,-38
5/12/2023,Kelantan,66,0,547
5/12/2023,Melaka,85,0,2036
5/12/2023,Negeri Sembilan,75,0,522
5/12/2023,Pahang,24,0,812
5/12/2023,Perak,98,0,999
5/12/2023,Perlis,17,0,139
5/12/2023,Pulau Pinang,55,0,650
5/12/2023,Sabah,12,0,3649
5/12/2023,Sarawak,48,0,442
5/12/2023,Selangor,467,0,3541
5/12/2023,Terengganu,0,0,431
5/12/2023,W.P. Kuala Lumpur,267,0,3005
5/12/2023,W.P. Labuan,4,0,42
5/12/2023,W.P. Putrajaya,23,0,485
5/13/2023,Johor,26,72,2212
5/13/2023,Kedah,34,67,-71
5/13/2023,Kelantan,28,49,526
5/13/2023,Melaka,91,103,2024
5/13/2023,Negeri Sembilan,67,28,560
5/13/2023,Pahang,25,50,787
5/13/2023,Perak,64,50,1011
5/13/2023,Perlis,5,6,138
5/13/2023,Pulau Pinang,105,75,680
5/13/2023,Sabah,16,8,3657
5/13/2023,Sarawak,42,47,437
5/13/2023,Selangor,377,317,3599
5/13/2023,Terengganu,0,51,380
5/13/2023,W.P. Kuala Lumpur,297,279,3023
5/13/2023,W.P. Labuan,4,3,43
5/13/2023,W.P. Putrajaya,24,43,466
5/14/2023,Johor,24,13,2222
5/14/2023,Kedah,45,46,-72
5/14/2023,Kelantan,17,15,528
5/14/2023,Melaka,77,42,2059
5/14/2023,Negeri Sembilan,48,48,560
5/14/2023,Pahang,12,18,781
5/14/2023,Perak,57,61,1007
5/14/2023,Perlis,6,9,135
5/14/2023,Pulau Pinang,48,88,640
5/14/2023,Sabah,4,11,3650
5/14/2023,Sarawak,25,21,441
5/14/2023,Selangor,155,255,3499
5/14/2023,Terengganu,34,0,414
5/14/2023,W.P. Kuala Lumpur,178,225,2976
5/14/2023,W.P. Labuan,2,0,45
5/14/2023,W.P. Putrajaya,8,31,443
5/15/2023,Johor,24,42,2204
5/15/2023,Kedah,52,52,-72
5/15/2023,Kelantan,66,59,535
5/15/2023,Melaka,55,46,2068
5/15/2023,Negeri Sembilan,37,42,555
5/15/2023,Pahang,19,19,781
5/15/2023,Perak,41,58,988
5/15/2023,Perlis,5,10,130
5/15/2023,Pulau Pinang,39,61,617
5/15/2023,Sabah,14,0,3664
5/15/2023,Sarawak,16,24,433
5/15/2023,Selangor,242,335,3405
5/15/2023,Terengganu,0,78,336
5/15/2023,W.P. Kuala Lumpur,122,178,2920
5/15/2023,W.P. Labuan,0,2,43
5/15/2023,W.P. Putrajaya,8,23,428
5/16/2023,Johor,23,17,2210
5/16/2023,Kedah,46,55,-81
5/16/2023,Kelantan,54,58,531
5/16/2023,Melaka,54,136,1983
5/16/2023,Negeri Sembilan,59,35,579
5/16/2023,Pahang,16,18,779
5/16/2023,Perak,69,73,983
5/16/2023,Perlis,6,13,123
5/16/2023,Pulau Pinang,49,61,602
5/16/2023,Sabah,9,5,3668
5/16/2023,Sarawak,41,43,431
5/16/2023,Selangor,349,439,3314
5/16/2023,Terengganu,35,6,365
5/16/2023,W.P. Kuala Lumpur,237,305,2852
5/16/2023,W.P. Labuan,7,5,45
5/16/2023,W.P. Putrajaya,10,19,419
5/17/2023,Johor,19,6,2222
5/17/2023,Kedah,49,46,-78
5/17/2023,Kelantan,41,55,517
5/17/2023,Melaka,87,87,1983
5/17/2023,Negeri Sembilan,52,36,595
5/17/2023,Pahang,16,38,756
5/17/2023,Perak,61,100,943
5/17/2023,Perlis,4,22,105
5/17/2023,Pulau Pinang,48,96,554
5/17/2023,Sabah,9,9,3668
5/17/2023,Sarawak,37,54,414
5/17/2023,Selangor,309,388,3235
5/17/2023,Terengganu,0,37,328
5/17/2023,W.P. Kuala Lumpur,257,350,2759
5/17/2023,W.P. Labuan,4,5,44
5/17/2023,W.P. Putrajaya,26,24,421
5/18/2023,Johor,19,6,2235
5/18/2023,Kedah,29,43,-93
5/18/2023,Kelantan,46,56,507
5/18/2023,Melaka,71,110,1944
5/18/2023,Negeri Sembilan,45,45,595
5/18/2023,Pahang,17,25,748
5/18/2023,Perak,62,123,882
5/18/2023,Perlis,3,5,102
5/18/2023,Pulau Pinang,101,89,566
5/18/2023,Sabah,11,3,3676
5/18/2023,Sarawak,46,32,428
5/18/2023,Selangor,384,365,3254
5/18/2023,Terengganu,37,20,345
5/18/2023,W.P. Kuala Lumpur,221,292,2688
5/18/2023,W.P. Labuan,5,5,44
5/18/2023,W.P. Putrajaya,22,30,413
5/19/2023,Johor,23,12,2243
5/19/2023,Kedah,20,42,-115
5/19/2023,Kelantan,34,60,481
5/19/2023,Melaka,68,112,1900
5/19/2023,Negeri Sembilan,46,76,565
5/19/2023,Pahang,14,24,738
5/19/2023,Perak,39,98,823
5/19/2023,Perlis,12,14,100
5/19/2023,Pulau Pinang,67,56,577
5/19/2023,Sabah,9,7,3678
5/19/2023,Sarawak,72,47,453
5/19/2023,Selangor,299,467,3086
5/19/2023,Terengganu,0,0,345
5/19/2023,W.P. Kuala Lumpur,230,267,2651
5/19/2023,W.P. Labuan,4,4,44
5/19/2023,W.P. Putrajaya,34,23,424
5/20/2023,Johor,24,108,2159
5/20/2023,Kedah,22,34,-128
5/20/2023,Kelantan,18,32,467
5/20/2023,Melaka,53,78,1875
5/20/2023,Negeri Sembilan,44,68,541
5/20/2023,Pahang,11,24,725
5/20/2023,Perak,40,67,796
5/20/2023,Perlis,4,4,100
5/20/2023,Pulau Pinang,57,83,549
5/20/2023,Sabah,8,6,3680
5/20/2023,Sarawak,35,43,445
5/20/2023,Selangor,221,377,2930
5/20/2023,Terengganu,0,21,324
5/20/2023,W.P. Kuala Lumpur,228,298,2581
5/20/2023,W.P. Labuan,6,5,45
5/20/2023,W.P. Putrajaya,15,24,415
5/21/2023,Johor,23,39,2143
